sensor_id,timestamp_recorded_utc,no2_ppb,no2_ugm3,pm25_ugm3,temp_c,rh_pct,flag_out_of_range__no2_ppb,flag_out_of_range__no2_ugm3,flag_out_of_range__pm25_ugm3,flag_out_of_range__rh_pct,flag_out_of_range__temp_c,flag_outlier_any,flag_missing__no2_ppb,flag_missing__no2_ugm3,flag_missing__pm25_ugm3,flag_missing__temp_c,flag_missing__rh_pct,flag_missing_any
ZEPHYR_014,2025-06-17 13:00:00+00:00,33.79,63.71,6.27,24.18,36.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-17 14:00:00+00:00,33.16,62.83,8.42,22.73,28.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-17 15:00:00+00:00,22.75,42.92,8.82,24.04,33.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-17 16:00:00+00:00,21.85,41.62,7.8,21.18,35.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-17 17:00:00+00:00,30.81,58.76,11.08,20.84,29.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-17 18:00:00+00:00,21.29,40.93,8.2,18.45,55.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-17 19:00:00+00:00,24.43,46.79,6.1,19.59,53.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-17 20:00:00+00:00,14.17,27.14,9.9,19.54,51.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-17 21:00:00+00:00,25.0,48.41,8.57,16.38,43.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-17 22:00:00+00:00,24.14,47.1,9.84,14.22,59.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-17 23:00:00+00:00,15.96,31.08,8.62,14.71,83.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 00:00:00+00:00,16.88,32.99,9.75,13.72,54.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 01:00:00+00:00,26.39,51.64,8.36,13.35,80.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 02:00:00+00:00,22.74,44.76,9.62,11.68,69.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 03:00:00+00:00,21.93,42.85,5.23,13.77,87.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 04:00:00+00:00,30.85,60.34,8.7,13.48,70.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 05:00:00+00:00,28.58,55.4,7.93,16.09,79.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 06:00:00+00:00,26.47,51.37,10.3,15.73,74.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 07:00:00+00:00,29.47,57.03,9.36,16.58,76.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 08:00:00+00:00,36.19,70.12,10.69,16.19,57.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 09:00:00+00:00,38.81,73.73,6.28,21.95,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 10:00:00+00:00,32.64,61.8,7.34,22.97,35.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 11:00:00+00:00,28.19,53.54,6.06,22.06,56.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 12:00:00+00:00,29.67,56.17,8.13,23.01,38.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 13:00:00+00:00,31.44,58.81,10.37,26.57,37.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 14:00:00+00:00,24.38,46.17,8.92,22.93,42.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 15:00:00+00:00,24.26,46.09,5.06,21.98,34.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 16:00:00+00:00,24.86,46.99,10.17,23.48,40.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 17:00:00+00:00,18.31,34.78,14.5,22.04,51.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 18:00:00+00:00,23.38,44.69,7.67,20.14,51.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 19:00:00+00:00,23.03,44.21,8.55,18.88,39.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 20:00:00+00:00,21.19,40.79,9.56,18.09,61.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 21:00:00+00:00,22.81,44.0,13.08,17.47,73.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 22:00:00+00:00,12.57,24.54,8.58,14.08,60.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-18 23:00:00+00:00,16.41,32.01,8.95,14.3,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 00:00:00+00:00,10.17,20.03,6.94,11.46,80.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 01:00:00+00:00,16.56,32.59,7.1,11.75,80.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 02:00:00+00:00,17.08,33.74,9.45,10.69,80.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 03:00:00+00:00,17.58,34.64,9.21,11.35,96.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 04:00:00+00:00,23.42,45.81,8.29,13.49,83.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 05:00:00+00:00,24.09,47.15,8.72,13.27,82.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 06:00:00+00:00,23.5,45.58,7.45,15.89,98.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 07:00:00+00:00,31.71,61.51,10.58,15.89,64.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 08:00:00+00:00,31.01,59.49,8.53,19.09,52.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 09:00:00+00:00,27.05,51.92,7.66,18.92,59.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 10:00:00+00:00,28.91,55.12,5.53,20.9,51.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 11:00:00+00:00,27.32,51.7,7.53,23.14,40.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 12:00:00+00:00,27.24,51.42,8.43,23.88,34.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 13:00:00+00:00,32.98,61.94,8.38,25.35,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 14:00:00+00:00,21.76,41.01,5.33,24.36,40.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 15:00:00+00:00,21.59,40.8,8.86,23.52,30.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 16:00:00+00:00,19.14,36.29,8.79,22.56,51.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 17:00:00+00:00,23.58,44.64,9.84,23.01,41.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 18:00:00+00:00,17.32,32.98,6.36,21.29,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 19:00:00+00:00,13.24,25.59,8.64,16.91,61.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 20:00:00+00:00,24.83,47.78,6.53,18.22,51.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 21:00:00+00:00,13.26,25.65,11.28,16.67,68.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 22:00:00+00:00,18.89,36.29,8.33,18.69,87.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-19 23:00:00+00:00,16.53,32.07,7.31,15.79,77.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 00:00:00+00:00,19.13,37.54,6.91,12.58,70.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 01:00:00+00:00,20.42,40.33,9.49,10.7,82.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 02:00:00+00:00,15.5,30.69,6.83,10.0,78.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 03:00:00+00:00,21.06,41.63,8.29,10.48,78.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 04:00:00+00:00,30.4,59.5,10.85,13.31,75.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 05:00:00+00:00,24.6,47.74,5.36,15.72,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 06:00:00+00:00,28.81,56.13,8.38,14.61,54.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 07:00:00+00:00,29.28,56.62,2.73,16.78,77.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 08:00:00+00:00,31.54,60.84,9.11,17.48,52.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 09:00:00+00:00,24.68,47.25,6.66,19.68,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 10:00:00+00:00,27.2,51.85,6.53,20.96,42.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 11:00:00+00:00,36.54,69.31,11.58,22.42,56.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 12:00:00+00:00,29.01,54.99,6.64,22.62,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 13:00:00+00:00,19.2,36.19,9.36,24.31,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 14:00:00+00:00,27.35,52.01,5.78,21.66,25.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 15:00:00+00:00,27.51,52.17,7.54,22.49,48.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 16:00:00+00:00,23.61,44.46,10.05,24.58,46.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 17:00:00+00:00,24.24,46.3,10.84,20.38,32.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 18:00:00+00:00,23.57,45.23,3.09,19.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 19:00:00+00:00,21.67,41.07,10.94,22.69,54.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 20:00:00+00:00,15.83,30.25,9.12,20.27,62.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 21:00:00+00:00,20.78,40.46,9.38,14.8,62.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 22:00:00+00:00,20.34,39.6,8.38,14.84,72.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-20 23:00:00+00:00,16.93,33.12,8.33,13.45,80.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 00:00:00+00:00,19.96,38.88,9.58,14.64,82.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 01:00:00+00:00,16.04,31.69,11.53,10.6,58.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 02:00:00+00:00,19.78,38.96,12.93,11.47,75.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 03:00:00+00:00,23.15,45.15,5.15,14.32,85.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 04:00:00+00:00,18.5,36.31,7.34,12.5,62.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 05:00:00+00:00,25.75,50.3,10.48,13.89,74.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 06:00:00+00:00,28.63,55.88,8.87,14.09,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 07:00:00+00:00,22.89,44.4,8.73,15.92,60.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 08:00:00+00:00,26.12,50.29,8.34,18.05,63.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 09:00:00+00:00,30.83,59.22,4.31,18.74,48.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 10:00:00+00:00,35.38,67.28,8.77,21.67,48.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 11:00:00+00:00,24.47,46.6,8.73,21.24,58.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 12:00:00+00:00,24.61,46.34,8.24,24.62,37.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 13:00:00+00:00,30.81,57.79,6.29,25.76,44.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 14:00:00+00:00,22.37,42.28,9.57,23.48,30.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 15:00:00+00:00,23.09,43.51,6.38,24.38,54.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 16:00:00+00:00,24.44,46.34,8.35,22.56,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 17:00:00+00:00,21.0,39.94,13.13,21.65,43.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 18:00:00+00:00,22.31,42.55,8.64,20.83,53.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 19:00:00+00:00,22.53,43.21,9.88,19.16,40.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 20:00:00+00:00,21.94,42.22,7.29,18.2,73.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 21:00:00+00:00,16.06,30.77,12.23,19.48,60.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 22:00:00+00:00,21.91,42.45,7.19,16.22,69.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-21 23:00:00+00:00,20.51,40.04,10.02,14.02,74.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 00:00:00+00:00,25.34,49.94,7.88,11.35,71.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 01:00:00+00:00,21.82,43.09,8.34,10.77,85.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 02:00:00+00:00,20.01,39.09,7.86,13.86,78.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 03:00:00+00:00,26.93,52.83,9.08,12.65,82.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 04:00:00+00:00,23.95,46.77,8.76,13.93,78.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 05:00:00+00:00,18.36,36.14,5.43,11.67,77.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 06:00:00+00:00,29.37,56.93,6.74,16.09,69.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 07:00:00+00:00,29.94,57.78,4.82,17.34,82.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 08:00:00+00:00,27.41,52.9,4.86,17.33,47.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 09:00:00+00:00,29.56,56.47,5.43,20.32,64.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 10:00:00+00:00,27.45,52.2,6.52,21.69,65.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 11:00:00+00:00,30.62,57.98,8.19,22.95,39.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 12:00:00+00:00,33.6,63.7,9.95,22.56,59.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 13:00:00+00:00,26.91,50.72,5.28,24.32,46.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 14:00:00+00:00,27.3,51.6,10.36,23.45,44.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 15:00:00+00:00,33.95,64.12,11.48,23.69,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 16:00:00+00:00,19.69,37.06,7.81,24.71,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 17:00:00+00:00,24.27,46.67,7.47,18.42,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 18:00:00+00:00,21.51,41.2,9.07,19.55,50.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 19:00:00+00:00,25.34,48.55,10.21,19.49,60.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 20:00:00+00:00,22.26,42.81,6.43,18.35,59.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 21:00:00+00:00,14.42,28.09,9.45,14.67,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 22:00:00+00:00,23.0,45.13,11.83,12.58,76.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-22 23:00:00+00:00,18.12,35.39,8.76,13.92,80.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-23 00:00:00+00:00,15.91,31.02,8.91,14.41,80.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-23 01:00:00+00:00,22.48,44.51,8.41,10.03,84.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-23 02:00:00+00:00,30.37,59.36,3.94,13.71,81.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-23 03:00:00+00:00,33.98,66.51,9.83,13.29,69.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-23 04:00:00+00:00,25.05,48.94,11.29,13.83,70.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-23 05:00:00+00:00,32.7,64.01,10.28,13.24,62.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-23 06:00:00+00:00,35.0,67.91,9.41,15.82,72.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-23 07:00:00+00:00,33.64,64.59,6.8,18.85,64.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-23 08:00:00+00:00,35.41,67.99,5.93,18.86,53.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-23 09:00:00+00:00,32.92,62.45,5.27,22.4,32.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-23 10:00:00+00:00,35.79,67.96,7.69,22.09,40.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-23 11:00:00+00:00,36.27,68.73,8.57,22.71,59.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-23 12:00:00+00:00,25.1,47.02,5.64,26.12,37.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_014,2025-06-23 13:00:00+00:00,29.75,56.07,7.74,24.33,43.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
